lakeid,year4,sampledate,larger_group,total_biomass
MO,2011,2011-10-04,COPEPODA,977.2435091700082
MO,2011,2011-11-01,CLADOCERA,421.20052242499423
MO,2011,2011-11-01,COPEPODA,1424.32583727275
MO,2012,2012-04-05,CLADOCERA,303.31712867544485
MO,2012,2012-04-05,COPEPODA,863.8184616931517
MO,2012,2012-04-18,CLADOCERA,720.5532153781423
MO,2012,2012-04-18,COPEPODA,501.19757544948556
MO,2012,2012-05-03,CLADOCERA,310.0775245733305
MO,2012,2012-05-03,COPEPODA,508.99544854306447
MO,2012,2012-05-16,CLADOCERA,243.49176144391924
MO,2012,2012-05-16,COPEPODA,455.09221531196516
MO,2012,2012-05-30,CLADOCERA,550.2119733099526
MO,2012,2012-05-30,COPEPODA,433.31331877489436
MO,2012,2012-06-12,CLADOCERA,345.98740419040075
MO,2012,2012-06-12,COPEPODA,272.76359605808875
MO,2012,2012-06-26,CLADOCERA,63.89116949034674
MO,2012,2012-06-26,COPEPODA,440.4832038400364
MO,2012,2012-07-11,CLADOCERA,13.780340541234965
MO,2012,2012-07-11,COPEPODA,386.60936510672246
MO,2012,2012-07-24,CLADOCERA,5.446335667756889
MO,2012,2012-07-24,COPEPODA,621.2319462195569
MO,2012,2012-08-07,CLADOCERA,17.969632361363658
MO,2012,2012-08-07,COPEPODA,372.0812004017877
MO,2012,2012-08-21,CLADOCERA,112.62941566281309
MO,2012,2012-08-21,COPEPODA,336.85598760436295
MO,2012,2012-09-05,CLADOCERA,157.30618572688735
MO,2012,2012-09-05,COPEPODA,561.6805118832324
MO,2012,2012-10-02,CLADOCERA,28.79748410209906
MO,2012,2012-10-02,COPEPODA,568.5982052307546
MO,2012,2012-11-01,CLADOCERA,69.39825761246423
MO,2012,2012-11-01,COPEPODA,1702.0499944047465
MO,2013,2013-02-05,CLADOCERA,18.018969238780393
MO,2013,2013-02-05,COPEPODA,2049.3683182963337
MO,2013,2013-05-08,CLADOCERA,126.78523362368618
MO,2013,2013-05-08,COPEPODA,481.7677706133554
MO,2013,2013-05-15,CLADOCERA,255.18310566211224
MO,2013,2013-05-15,COPEPODA,592.8659423120371
MO,2013,2013-05-29,CLADOCERA,433.2803765078812
MO,2013,2013-05-29,COPEPODA,204.31560496041462
MO,2013,2013-06-11,CLADOCERA,140.87299482480495
MO,2013,2013-06-11,COPEPODA,301.2232199597124
MO,2013,2013-06-25,CLADOCERA,61.28329992538676
MO,2013,2013-06-25,COPEPODA,295.24430085322604
MO,2013,2013-07-08,CLADOCERA,14.995326368608707
MO,2013,2013-07-08,COPEPODA,235.45652709635243
MO,2013,2013-07-22,CLADOCERA,26.114737954457212
MO,2013,2013-07-22,COPEPODA,650.3681693200588
MO,2014,2014-03-13,CLADOCERA,17.481826102218363
MO,2014,2014-03-13,COPEPODA,357.11311128794335
MO,2014,2014-04-30,CLADOCERA,35.80899982281287
MO,2014,2014-04-30,COPEPODA,362.1574903150039
MO,2014,2014-05-15,CLADOCERA,197.1986576929081
MO,2014,2014-05-15,COPEPODA,663.2392849190412
MO,2014,2014-05-28,CLADOCERA,365.04927833896767
MO,2014,2014-05-28,COPEPODA,522.0101303176301
MO,2014,2014-06-10,CLADOCERA,161.48994742701674
MO,2014,2014-06-10,COPEPODA,287.7757235411338
MO,2014,2014-06-23,CLADOCERA,62.81935517913224
MO,2014,2014-06-23,COPEPODA,352.8947480345983
MO,2014,2014-07-09,CLADOCERA,7.985619148453636
MO,2014,2014-07-09,COPEPODA,118.90771034710193
MO,2014,2014-07-21,CLADOCERA,1.6640726004032782
MO,2014,2014-07-21,COPEPODA,191.62828390031268
MO,2014,2014-08-05,CLADOCERA,23.15265985054384
MO,2014,2014-08-05,COPEPODA,135.32978572132964
MO,2014,2014-08-20,CLADOCERA,32.3233031340128
MO,2014,2014-08-20,COPEPODA,139.9167979073933
MO,2014,2014-09-08,CLADOCERA,5.520126111019365
MO,2014,2014-09-08,COPEPODA,104.40681966684845
MO,2014,2014-10-01,CLADOCERA,39.995033625209345
MO,2014,2014-10-01,COPEPODA,110.58685812122859
MO,2014,2014-11-05,CLADOCERA,17.32902904723755
MO,2014,2014-11-05,COPEPODA,613.0787504922893
MO,2015,2015-03-06,CLADOCERA,2.3719998877663606
MO,2015,2015-03-06,COPEPODA,369.9037223741451
MO,2015,2015-04-02,CLADOCERA,8.249343528163335
MO,2015,2015-04-02,COPEPODA,522.6353418782189
MO,2015,2015-04-14,CLADOCERA,51.96647616513338
MO,2015,2015-04-14,COPEPODA,1442.6027739923372
MO,2015,2015-05-01,CLADOCERA,58.138046718734806
MO,2015,2015-05-01,COPEPODA,423.9042247568678
MO,2015,2015-05-13,CLADOCERA,889.2869784228183
MO,2015,2015-05-13,COPEPODA,1189.402414426008
MO,2015,2015-05-27,CLADOCERA,446.94907551953906
MO,2015,2015-05-27,COPEPODA,501.5395101903885
MO,2015,2015-06-09,CLADOCERA,327.7207393975742
MO,2015,2015-06-09,COPEPODA,372.9958397633843
MO,2015,2015-06-23,CLADOCERA,14.618240701857669
MO,2015,2015-06-23,COPEPODA,269.62309279278674
MO,2015,2015-07-09,CLADOCERA,19.218923576040684
MO,2015,2015-07-09,COPEPODA,475.51204071761117
MO,2015,2015-07-22,CLADOCERA,29.82118002805721
MO,2015,2015-07-22,COPEPODA,403.19073056221396
MO,2015,2015-08-04,CLADOCERA,20.787868273297935
MO,2015,2015-08-04,COPEPODA,358.25588168387264
MO,2015,2015-08-21,CLADOCERA,47.26114354931448
MO,2015,2015-08-21,COPEPODA,298.91733127097166
MO,2015,2015-09-04,CLADOCERA,195.8965394949412
MO,2015,2015-09-04,COPEPODA,296.9810664820951
MO,2015,2015-10-07,CLADOCERA,346.32561305237607
MO,2015,2015-10-07,COPEPODA,249.38168053169167
MO,2015,2015-11-03,CLADOCERA,3.3328800520465887
MO,2015,2015-11-03,COPEPODA,316.3360097373529
MO,2016,2016-02-04,CLADOCERA,54.02095603879008
MO,2016,2016-02-04,COPEPODA,432.5940315402549
MO,2016,2016-03-29,CLADOCERA,9.837316953014984
MO,2016,2016-03-29,COPEPODA,748.3387703982603
MO,2016,2016-04-13,CLADOCERA,10.50003820206401
MO,2016,2016-04-13,COPEPODA,449.9315446129271
MO,2016,2016-04-26,CLADOCERA,54.7825415262174
MO,2016,2016-04-26,COPEPODA,802.9630159632266
MO,2016,2016-05-11,CLADOCERA,443.42881922710285
MO,2016,2016-05-11,COPEPODA,811.6603000576537
MO,2016,2016-05-23,CLADOCERA,899.8088112921868
MO,2016,2016-05-23,COPEPODA,886.4076450841902
MO,2016,2016-06-08,CLADOCERA,180.1151524518088
MO,2016,2016-06-08,COPEPODA,335.10062539504844
MO,2016,2016-06-20,CLADOCERA,80.8195244325613
MO,2016,2016-06-20,COPEPODA,136.87519821312074
MO,2016,2016-07-06,CLADOCERA,5.931188185798178
MO,2016,2016-07-06,COPEPODA,69.08371280913529
MO,2016,2016-07-19,CLADOCERA,3.0370264796085555
MO,2016,2016-07-19,COPEPODA,156.32442356758045
MO,2016,2016-08-02,CLADOCERA,3.017642909984239
MO,2016,2016-08-02,COPEPODA,81.89700610499462
MO,2016,2016-08-16,CLADOCERA,23.787285602842594
MO,2016,2016-08-16,COPEPODA,125.48223534827305
MO,2016,2016-08-31,CLADOCERA,48.81046726104845
MO,2016,2016-08-31,COPEPODA,99.81737165425834
MO,2016,2016-10-03,CLADOCERA,34.492880567635666
MO,2016,2016-10-03,COPEPODA,110.54364661978926
MO,2016,2016-11-10,CLADOCERA,7.3914048461369015
MO,2016,2016-11-10,COPEPODA,200.91183799723927
MO,2017,2017-02-13,CLADOCERA,7.121189554966571
MO,2017,2017-02-13,COPEPODA,49.810886398026696
MO,2017,2017-04-19,CLADOCERA,201.51805599830635
MO,2017,2017-04-19,COPEPODA,310.9528290412708
MO,2017,2017-05-04,CLADOCERA,391.665304769132
MO,2017,2017-05-04,COPEPODA,399.2474239291654
MO,2017,2017-05-16,CLADOCERA,185.32548767942703
MO,2017,2017-05-16,COPEPODA,138.064580107153
MO,2017,2017-05-31,CLADOCERA,138.87917110169866
MO,2017,2017-05-31,COPEPODA,273.42750551201743
MO,2017,2017-06-13,CLADOCERA,71.09236993792541
MO,2017,2017-06-13,COPEPODA,149.55825225280088
MO,2017,2017-06-27,CLADOCERA,61.676940615857745
MO,2017,2017-06-27,COPEPODA,94.10904624422807
MO,2017,2017-07-11,CLADOCERA,23.097085887175428
MO,2017,2017-07-11,COPEPODA,36.02779285521026
MO,2017,2017-07-25,CLADOCERA,8.856930801437763
MO,2017,2017-07-25,COPEPODA,204.1272625269897
MO,2017,2017-08-08,CLADOCERA,10.255950821672005
MO,2017,2017-08-08,COPEPODA,106.06275233603863
MO,2017,2017-08-23,CLADOCERA,22.968241518524206
MO,2017,2017-08-23,COPEPODA,49.503496524658345
MO,2017,2017-09-12,CLADOCERA,12.796692395045108
MO,2017,2017-09-12,COPEPODA,51.16627710647525
MO,2017,2017-10-12,CLADOCERA,15.561319965436281
MO,2017,2017-10-12,COPEPODA,74.58075707532112
MO,2017,2017-11-03,CLADOCERA,131.5859959507608
MO,2017,2017-11-03,COPEPODA,168.56765439562903
MO,2018,2018-01-24,CLADOCERA,14.236171547083094
MO,2018,2018-01-24,COPEPODA,63.18316165386867
MO,2018,2018-04-24,CLADOCERA,21.659599873079742
MO,2018,2018-04-24,COPEPODA,206.1134106402905
MO,2018,2018-05-15,CLADOCERA,227.338366125
MO,2018,2018-05-15,COPEPODA,153.99677901770065
MO,2018,2018-05-31,CLADOCERA,100.43859408282975
MO,2018,2018-05-31,COPEPODA,94.34645732697767
MO,2018,2018-06-12,CLADOCERA,50.16241550304166
MO,2018,2018-06-12,COPEPODA,50.11995148504105
MO,2018,2018-06-26,CLADOCERA,23.874083787405407
MO,2018,2018-06-26,COPEPODA,23.283561536904706
MO,2018,2018-07-10,CLADOCERA,2.9588298044988384
MO,2018,2018-07-10,COPEPODA,35.757479428648104
MO,2018,2018-07-24,CLADOCERA,1.9170704026304544
MO,2018,2018-07-24,COPEPODA,56.387989069560845
MO,2018,2018-08-07,CLADOCERA,4.4025170975746075
MO,2018,2018-08-07,COPEPODA,19.797343202690403
MO,2018,2018-08-21,CLADOCERA,2.0885169288062495
MO,2018,2018-08-21,COPEPODA,14.754661095973905
MO,2018,2018-09-06,CLADOCERA,15.039565550013563
MO,2018,2018-09-06,COPEPODA,22.63666339353003
MO,2018,2018-10-08,CLADOCERA,2.7830811758384124
MO,2018,2018-10-08,COPEPODA,20.953939146193687
MO,2018,2018-10-31,CLADOCERA,1.9538780989816225
MO,2018,2018-10-31,COPEPODA,71.14883945071539
SP,1981,1981-06-04,CLADOCERA,11.205889635096552
SP,1981,1981-06-04,COPEPODA,70.97214396194015
SP,1981,1981-06-04,ROTIFERA,11.737512499885419
SP,1981,1981-06-30,CLADOCERA,8.703051614265526
SP,1981,1981-06-30,COPEPODA,7.951288406766927
SP,1981,1981-06-30,ROTIFERA,0.1096422252244984
SP,1981,1981-07-16,CLADOCERA,12.7145133511096
SP,1981,1981-07-16,COPEPODA,5.168902763084174
SP,1981,1981-07-16,ROTIFERA,0.1164970182261045
SP,1981,1981-07-27,CLADOCERA,7.03259569772799
SP,1981,1981-07-27,COPEPODA,4.13778955321119
SP,1981,1981-07-27,ROTIFERA,0.11455427056162736
SP,1981,1981-08-11,CLADOCERA,12.087189199306541
SP,1981,1981-08-11,COPEPODA,3.8661971337848864
SP,1981,1981-08-11,ROTIFERA,0.1105573057530533
SP,1981,1981-08-25,CLADOCERA,12.882421842347584
SP,1981,1981-08-25,COPEPODA,7.810818233944374
SP,1981,1981-08-25,ROTIFERA,0.059419803390835683
SP,1981,1981-09-15,CLADOCERA,6.4020214593659865
SP,1981,1981-09-15,COPEPODA,9.515687202470065
SP,1981,1981-09-15,ROTIFERA,0.14668497809525077
SP,1981,1981-09-22,COPEPODA,73.43470748432665
SP,1981,1981-09-22,ROTIFERA,0.9060021856730894
SP,1981,1981-12-02,CLADOCERA,2.8545977219340206
SP,1981,1981-12-02,COPEPODA,19.161445206210793
SP,1981,1981-12-02,ROTIFERA,7.209493197816645
SP,1982,1982-01-20,CLADOCERA,1.4540206056092524
SP,1982,1982-01-20,COPEPODA,34.18611950979283
SP,1982,1982-01-20,ROTIFERA,1.820612880125466
SP,1982,1982-02-24,CLADOCERA,0.600033807142618
SP,1982,1982-02-24,COPEPODA,11.72944089685802
SP,1982,1982-02-24,ROTIFERA,2.2197819945441877
SP,1982,1982-05-27,CLADOCERA,3.4084671886398326
SP,1982,1982-05-27,COPEPODA,235.63377677349757
SP,1982,1982-05-27,ROTIFERA,4.479461896938675
SP,1982,1982-06-10,CLADOCERA,6.702197020949239
SP,1982,1982-06-10,COPEPODA,147.08506258231333
SP,1982,1982-06-10,ROTIFERA,4.696299571278881
SP,1982,1982-07-08,CLADOCERA,6.577663117431671
SP,1982,1982-07-08,COPEPODA,15.113956063286707
SP,1982,1982-07-08,ROTIFERA,0.7849728471518517
SP,1982,1982-08-02,CLADOCERA,11.203488699003199
SP,1982,1982-08-02,COPEPODA,8.96393958240211
SP,1982,1982-08-02,ROTIFERA,0.5626634389529453
SP,1982,1982-08-17,CLADOCERA,14.887084497510497
SP,1982,1982-08-17,COPEPODA,21.45254872978016
SP,1982,1982-08-17,ROTIFERA,0.4841982941920304
SP,1982,1982-09-09,CLADOCERA,13.018201260339552
SP,1982,1982-09-09,COPEPODA,50.94646504752299
SP,1982,1982-09-09,ROTIFERA,0.6196118145057314
SP,1982,1982-10-07,CLADOCERA,22.506473798107667
SP,1982,1982-10-07,COPEPODA,96.33968679746371
SP,1982,1982-10-07,ROTIFERA,1.017765435277059
SP,1982,1982-11-10,CLADOCERA,24.102086551794898
SP,1982,1982-11-10,COPEPODA,21.366198562958914
SP,1982,1982-11-10,ROTIFERA,1.6155140387152882
SP,1983,1983-01-13,CLADOCERA,33.449515273508716
SP,1983,1983-01-13,COPEPODA,69.34455650350611
SP,1983,1983-01-13,ROTIFERA,0.6260888421970535
SP,1983,1983-03-28,COPEPODA,11.064472962090083
SP,1983,1983-03-28,ROTIFERA,0.7738269411516333
SP,1983,1983-05-25,CLADOCERA,7.566803666523113
SP,1983,1983-05-25,COPEPODA,103.56905937926625
SP,1983,1983-05-25,ROTIFERA,10.362257737790108
SP,1983,1983-06-09,CLADOCERA,22.545482014068178
SP,1983,1983-06-09,COPEPODA,80.0331686038435
SP,1983,1983-06-09,ROTIFERA,16.066235349281
SP,1983,1983-06-21,CLADOCERA,49.52334948157601
SP,1983,1983-06-21,COPEPODA,69.81920245321692
SP,1983,1983-06-21,ROTIFERA,32.38158551601969
SP,1983,1983-07-08,CLADOCERA,42.01268176860033
SP,1983,1983-07-08,COPEPODA,55.11663452572831
SP,1983,1983-07-08,ROTIFERA,24.346413723304767
SP,1983,1983-07-21,CLADOCERA,26.35144755308275
SP,1983,1983-07-21,COPEPODA,19.852459548858324
SP,1983,1983-07-21,ROTIFERA,8.874407307146866
SP,1983,1983-08-16,CLADOCERA,12.54616142207292
SP,1983,1983-08-16,COPEPODA,17.627400706280625
SP,1983,1983-08-16,ROTIFERA,2.0842851212104914
SP,1983,1983-09-27,CLADOCERA,20.354208998355006
SP,1983,1983-09-27,COPEPODA,54.466876842994566
SP,1983,1983-09-27,ROTIFERA,0.6722621970252666
SP,1983,1983-10-17,CLADOCERA,49.15964127221394
SP,1983,1983-10-17,COPEPODA,90.96427703784421
SP,1983,1983-10-17,ROTIFERA,0.4209054953876658
SP,1983,1983-11-02,CLADOCERA,84.43027449687318
SP,1983,1983-11-02,COPEPODA,117.81443121585068
SP,1983,1983-11-02,ROTIFERA,0.4800096931729333
SP,1983,1983-11-29,CLADOCERA,69.21749629265115
SP,1983,1983-11-29,COPEPODA,71.94786736638132
SP,1983,1983-11-29,ROTIFERA,1.4511821119297057
SP,1984,1984-01-06,CLADOCERA,10.397104493431769
SP,1984,1984-01-06,COPEPODA,77.27030689351056
SP,1984,1984-01-06,ROTIFERA,1.2349250939729082
SP,1984,1984-02-27,COPEPODA,51.09699853047084
SP,1984,1984-02-27,ROTIFERA,2.6789656469867795
SP,1984,1984-04-10,COPEPODA,166.73204379477247
SP,1984,1984-04-10,ROTIFERA,3.9174600841980967
SP,1984,1984-05-09,CLADOCERA,6.927663046101135
SP,1984,1984-05-09,COPEPODA,122.82414518664913
SP,1984,1984-05-09,ROTIFERA,12.218978073939992
SP,1984,1984-06-04,CLADOCERA,13.146195229215541
SP,1984,1984-06-04,COPEPODA,163.4116776621117
SP,1984,1984-06-04,ROTIFERA,15.55154374822244
SP,1984,1984-06-20,CLADOCERA,46.120422533156685
SP,1984,1984-06-20,COPEPODA,149.78272464121414
SP,1984,1984-06-20,ROTIFERA,6.441001162837041
SP,1984,1984-07-05,CLADOCERA,138.37420050956655
SP,1984,1984-07-05,COPEPODA,175.35864047550194
SP,1984,1984-07-05,ROTIFERA,5.516458433826973
SP,1984,1984-07-16,CLADOCERA,119.2780248060162
SP,1984,1984-07-16,COPEPODA,169.09690682572372
SP,1984,1984-07-16,ROTIFERA,5.3429130994626215
SP,1984,1984-07-31,CLADOCERA,194.7849814335444
SP,1984,1984-07-31,COPEPODA,128.06015966551058
SP,1984,1984-07-31,ROTIFERA,3.5167432112178085
SP,1984,1984-08-16,CLADOCERA,109.52705010851855
SP,1984,1984-08-16,COPEPODA,159.23647484731393
SP,1984,1984-08-16,ROTIFERA,3.4425548148421465
SP,1984,1984-09-05,CLADOCERA,31.825850488067804
SP,1984,1984-09-05,COPEPODA,63.33855006495857
SP,1984,1984-09-05,ROTIFERA,1.530075000180852
SP,1984,1984-09-25,CLADOCERA,76.17053943682282
SP,1984,1984-09-25,COPEPODA,159.16390522744604
SP,1984,1984-09-25,ROTIFERA,1.890022886696512
SP,1984,1984-10-17,CLADOCERA,15.058254743232988
SP,1984,1984-10-17,COPEPODA,86.06385887600632
SP,1984,1984-10-17,ROTIFERA,1.5600036029971776
SP,1984,1984-11-07,CLADOCERA,5.509401320127674
SP,1984,1984-11-07,COPEPODA,77.44745297009878
SP,1984,1984-11-07,ROTIFERA,1.1990428351218172
SP,1984,1984-11-26,CLADOCERA,13.022407713023322
SP,1984,1984-11-26,COPEPODA,91.48588912872792
SP,1984,1984-11-26,ROTIFERA,1.6669759597774594
SP,1985,1985-01-11,CLADOCERA,29.667940515299048
SP,1985,1985-01-11,COPEPODA,67.45465242800228
SP,1985,1985-01-11,ROTIFERA,4.751093748574007
SP,1985,1985-02-27,CLADOCERA,32.07453441816904
SP,1985,1985-02-27,COPEPODA,43.92277500436263
SP,1985,1985-02-27,ROTIFERA,4.027446225807859
SP,1985,1985-03-26,CLADOCERA,23.195435538500753
SP,1985,1985-03-26,COPEPODA,41.54630663389334
SP,1985,1985-03-26,ROTIFERA,2.553556330377048
SP,1985,1985-04-29,CLADOCERA,28.692525687001552
SP,1985,1985-04-29,COPEPODA,5.343516065083878
SP,1985,1985-04-29,ROTIFERA,0.8166051628913257
SP,1985,1985-05-15,CLADOCERA,29.489318962057364
SP,1985,1985-05-15,COPEPODA,100.68157797856156
SP,1985,1985-05-15,ROTIFERA,5.6433322547056015
SP,1985,1985-05-29,CLADOCERA,40.09316802271129
SP,1985,1985-05-29,COPEPODA,205.58886614754044
SP,1985,1985-05-29,ROTIFERA,5.198641709560871
SP,1985,1985-06-10,CLADOCERA,45.12000202039988
SP,1985,1985-06-10,COPEPODA,97.28900386678039
SP,1985,1985-06-10,ROTIFERA,3.900123735115234
SP,1985,1985-06-25,CLADOCERA,10.100675175274842
SP,1985,1985-06-25,COPEPODA,36.91743159746634
SP,1985,1985-06-25,ROTIFERA,5.586717405657588
SP,1985,1985-07-10,CLADOCERA,12.163460099457714
SP,1985,1985-07-10,COPEPODA,40.11749601705752
SP,1985,1985-07-10,ROTIFERA,6.895857845159504
SP,1985,1985-07-22,CLADOCERA,8.01863360454226
SP,1985,1985-07-22,COPEPODA,22.96312129924237
SP,1985,1985-07-22,ROTIFERA,6.6206237842253675
SP,1985,1985-08-05,CLADOCERA,11.505287013674197
SP,1985,1985-08-05,COPEPODA,18.3299870520549
SP,1985,1985-08-05,ROTIFERA,8.663321461315814
SP,1985,1985-08-19,CLADOCERA,16.479307509550644
SP,1985,1985-08-19,COPEPODA,67.05265345744223
SP,1985,1985-08-19,ROTIFERA,3.7119159632123635
SP,1985,1985-09-10,CLADOCERA,4.338033753762312
SP,1985,1985-09-10,COPEPODA,44.42647084851395
SP,1985,1985-09-10,ROTIFERA,9.55576866973437
SP,1985,1985-09-30,COPEPODA,21.522497516417072
SP,1985,1985-09-30,ROTIFERA,5.58624770024071
SP,1985,1985-10-23,COPEPODA,33.716461674106675
SP,1985,1985-10-23,ROTIFERA,1.6582133780131705
SP,1985,1985-11-11,CLADOCERA,3.7282468467963894
SP,1985,1985-11-11,COPEPODA,31.829230476789064
SP,1985,1985-11-11,ROTIFERA,5.867434452729912
SP,1986,1986-01-14,CLADOCERA,1.7213609861443038
SP,1986,1986-01-14,COPEPODA,38.34542934495216
SP,1986,1986-01-14,ROTIFERA,2.292170097177348
SP,1986,1986-02-27,COPEPODA,7.302859444375808
SP,1986,1986-02-27,ROTIFERA,1.8760450033908878
SP,1986,1986-04-24,COPEPODA,37.53721091914766
SP,1986,1986-04-24,ROTIFERA,2.751027344525196
SP,1986,1986-05-07,CLADOCERA,1.747843462854216
SP,1986,1986-05-07,COPEPODA,87.17134988636424
SP,1986,1986-05-07,ROTIFERA,5.025701703371519
SP,1986,1986-05-19,CLADOCERA,3.6810642626778183
SP,1986,1986-05-19,COPEPODA,38.354165935486684
SP,1986,1986-05-19,ROTIFERA,10.462236280865929
SP,1986,1986-06-03,CLADOCERA,17.78298311070615
SP,1986,1986-06-03,COPEPODA,44.71815753205249
SP,1986,1986-06-03,ROTIFERA,16.1048529006795
SP,1986,1986-06-16,CLADOCERA,21.56375245891981
SP,1986,1986-06-16,COPEPODA,171.00530423170187
SP,1986,1986-06-16,ROTIFERA,24.737894793156418
SP,1986,1986-07-14,CLADOCERA,79.05566242463463
SP,1986,1986-07-14,COPEPODA,201.4030735093951
SP,1986,1986-07-14,ROTIFERA,5.286645941249897
SP,1986,1986-07-29,CLADOCERA,49.05932175809657
SP,1986,1986-07-29,COPEPODA,194.07704812175442
SP,1986,1986-07-29,ROTIFERA,2.0134540450687837
SP,1986,1986-08-11,CLADOCERA,27.296385785558748
SP,1986,1986-08-11,COPEPODA,243.42454808674168
SP,1986,1986-08-11,ROTIFERA,2.1590383055497315
SP,1986,1986-08-25,CLADOCERA,60.07445838058839
SP,1986,1986-08-25,COPEPODA,244.0210208697452
SP,1986,1986-08-25,ROTIFERA,2.7851614897317227
SP,1986,1986-09-08,CLADOCERA,54.26237838406172
SP,1986,1986-09-08,COPEPODA,228.4101258961573
SP,1986,1986-09-08,ROTIFERA,9.455294316742888
SP,1986,1986-09-22,CLADOCERA,45.4519339723812
SP,1986,1986-09-22,COPEPODA,247.01720229101258
SP,1986,1986-09-22,ROTIFERA,11.623626912080836
SP,1986,1986-10-07,CLADOCERA,16.87265277825709
SP,1986,1986-10-07,COPEPODA,225.84370456723215
SP,1986,1986-10-07,ROTIFERA,7.416966927366796
SP,1986,1986-10-21,CLADOCERA,12.415705716535264
SP,1986,1986-10-21,COPEPODA,143.4195432109339
SP,1986,1986-10-21,ROTIFERA,4.851539203483433
SP,1986,1986-11-12,CLADOCERA,4.58207634545272
SP,1986,1986-11-12,COPEPODA,141.75764525862652
SP,1986,1986-11-12,ROTIFERA,3.075301001768352
SP,1987,1987-01-14,COPEPODA,112.86263789877279
SP,1987,1987-01-14,ROTIFERA,3.1765165118300933
SP,1987,1987-02-24,CLADOCERA,1.0063341149766698
SP,1987,1987-02-24,COPEPODA,180.78535899753646
SP,1987,1987-02-24,ROTIFERA,7.2179229802316485
SP,1987,1987-03-24,COPEPODA,105.672039264539
SP,1987,1987-03-24,ROTIFERA,1.4506189622385428
SP,1987,1987-04-20,CLADOCERA,5.563949848049731
SP,1987,1987-04-20,COPEPODA,57.158260066742876
SP,1987,1987-04-20,ROTIFERA,6.658685629595665
SP,1987,1987-05-05,COPEPODA,42.56434946480464
SP,1987,1987-05-05,ROTIFERA,35.71964036251902
SP,1987,1987-05-20,COPEPODA,115.14577396349402
SP,1987,1987-05-20,ROTIFERA,20.40420330001575
SP,1987,1987-06-02,CLADOCERA,12.804277489242628
SP,1987,1987-06-02,COPEPODA,155.3542489162918
SP,1987,1987-06-02,ROTIFERA,14.714819821636926
SP,1987,1987-06-11,CLADOCERA,14.472673521967106
SP,1987,1987-06-11,COPEPODA,96.84213050840107
SP,1987,1987-06-11,ROTIFERA,6.579527488678332
SP,1987,1987-06-29,CLADOCERA,15.35983649174917
SP,1987,1987-06-29,COPEPODA,118.03092519385775
SP,1987,1987-06-29,ROTIFERA,1.3227354734663073
SP,1987,1987-07-13,CLADOCERA,25.608554978485255
SP,1987,1987-07-13,COPEPODA,202.46321726101527
SP,1987,1987-07-13,ROTIFERA,2.386462869867365
SP,1987,1987-07-29,CLADOCERA,48.55052214399334
SP,1987,1987-07-29,COPEPODA,236.70816378002687
SP,1987,1987-07-29,ROTIFERA,1.9193769385523378
SP,1987,1987-08-11,CLADOCERA,46.50151226393106
SP,1987,1987-08-11,COPEPODA,210.39151301976185
SP,1987,1987-08-11,ROTIFERA,2.3537344986590694
SP,1987,1987-08-26,CLADOCERA,14.246555938923404
SP,1987,1987-08-26,COPEPODA,219.99932262304227
SP,1987,1987-08-26,ROTIFERA,2.4083467857546697
SP,1987,1987-09-08,CLADOCERA,15.36396966791849
SP,1987,1987-09-08,COPEPODA,258.5259495429126
SP,1987,1987-09-08,ROTIFERA,2.560854227824376
SP,1987,1987-09-21,CLADOCERA,18.24200061129895
SP,1987,1987-09-21,COPEPODA,258.6631311019404
SP,1987,1987-09-21,ROTIFERA,3.3463190645602996
SP,1987,1987-10-05,CLADOCERA,37.42228853741838
SP,1987,1987-10-05,COPEPODA,226.88725120497762
SP,1987,1987-10-05,ROTIFERA,1.7714742512537884
SP,1987,1987-10-20,CLADOCERA,105.50082190842966
SP,1987,1987-10-20,COPEPODA,223.50110393007657
SP,1987,1987-10-20,ROTIFERA,2.3151568501955446
SP,1987,1987-11-02,CLADOCERA,71.27222103052247
SP,1987,1987-11-02,COPEPODA,131.56592981399615
SP,1987,1987-11-02,ROTIFERA,1.919688921891682
SP,1987,1987-11-16,CLADOCERA,47.16593937682643
SP,1987,1987-11-16,COPEPODA,81.9404929536118
SP,1987,1987-11-16,ROTIFERA,2.676312286871306
SP,1988,1988-01-19,CLADOCERA,45.40082199913867
SP,1988,1988-01-19,COPEPODA,66.47023850092893
SP,1988,1988-01-19,ROTIFERA,6.285123750100792
SP,1988,1988-02-29,COPEPODA,28.15588409532887
SP,1988,1988-02-29,ROTIFERA,8.88126516983136
SP,1988,1988-04-04,COPEPODA,26.676558174596664
